;date;temperature;windvelocity; precipitation
3013;20131016.0;10.2;1.8;1.2
3014;20131017.0;12.1;3.6;0.1
3015;20131018.0;11.1;1.2;0.0
3016;20131019.0;12.3;2.0;0.1
3017;20131020.0;16.0;2.8;0.7
3018;20131021.0;15.2;2.4;0.0
3019;20131022.0;16.4;1.5;1.3
3020;20131023.0;15.5;2.6;4.4
3021;20131024.0;13.5;1.9;0.0
3022;20131025.0;12.3;1.2;0.3
3023;20131026.0;16.2;2.0;16.1
3024;20131027.0;15.2;5.2;1.5
3025;20131028.0;15.7;6.1;0.0
3026;20131029.0;11.8;3.9;0.0
3027;20131030.0;7.7;2.3;0.0
3028;20131031.0;5.2;1.0;0.0
3029;20131101.0;7.0;1.2;10.7
3030;20131102.0;12.0;3.4;3.1
3031;20131103.0;9.9;4.4;2.3
3032;20131104.0;9.6;4.8;3.0
3033;20131105.0;6.4;3.4;6.2
3034;20131106.0;10.4;4.1;3.3
3035;20131107.0;14.7;4.9;3.6
3036;20131108.0;12.3;2.4;6.5
3037;20131109.0;9.7;4.2;3.3
3038;20131110.0;6.7;2.7;0.6
3039;20131111.0;3.9;1.2;0.0
3040;20131112.0;3.6;1.1;0.0
3041;20131113.0;6.0;1.2;0.0
3042;20131114.0;3.2;1.1;0.3
3043;20131115.0;5.1;2.3;0.0
3044;20131116.0;4.5;1.9;0.0
3045;20131117.0;3.6;2.0;0.0
3046;20131118.0;6.1;1.6;0.0
3047;20131119.0;5.7;1.5;11.1
3048;20131120.0;4.9;2.1;1.0
3049;20131121.0;3.4;2.3;1.3
3050;20131122.0;3.7;3.5;0.0
3051;20131123.0;5.9;3.1;0.0
3052;20131124.0;5.4;2.9;0.5
3053;20131125.0;0.3;1.4;1.1
3054;20131126.0;-1.1;1.1;0.0
3055;20131127.0;-2.8;0.9;0.0
3056;20131128.0;0.4;1.7;0.5
3057;20131129.0;3.2;3.0;3.0
3058;20131130.0;3.8;2.2;0.0
3059;20131201.0;4.0;1.0;0.0
3060;20131202.0;4.6;1.9;0.0
3061;20131203.0;0.3;1.4;0.0
3062;20131204.0;2.1;2.9;0.0
3063;20131205.0;3.7;4.8;1.0
3064;20131206.0;3.1;5.9;0.1
3065;20131207.0;3.6;3.9;0.0
3066;20131208.0;6.0;4.0;0.2
3067;20131209.0;6.6;3.3;0.0
3068;20131210.0;4.3;1.0;0.0
3069;20131211.0;5.8;1.6;0.0
3070;20131212.0;3.5;2.0;0.0
3071;20131213.0;1.5;1.9;0.0
3072;20131214.0;1.9;2.8;2.0
3073;20131215.0;2.8;1.8;0.0
3074;20131216.0;0.1;0.8;0.0
3075;20131217.0;0.2;0.9;0.0
3076;20131218.0;1.3;0.9;0.0
3077;20131219.0;6.5;3.0;0.9
3078;20131220.0;4.3;2.3;0.0
3079;20131221.0;1.7;2.0;0.0
3080;20131222.0;8.5;5.0;1.4
3081;20131223.0;8.9;3.9;0.0
3082;20131224.0;13.2;5.4;8.4
3083;20131225.0;8.6;3.2;6.3
3084;20131226.0;6.2;1.8;3.8
3085;20131227.0;6.3;3.3;0.0
3086;20131228.0;8.5;3.3;4.3
3087;20131229.0;5.1;3.6;1.3
3088;20131230.0;1.8;1.9;0.0
3089;20131231.0;1.5;2.4;0.0
3090;20140101.0;4.4;2.1;2.3
3091;20140102.0;7.7;3.8;1.5
3092;20140103.0;7.5;3.1;0.0
3093;20140104.0;7.0;2.6;2.8
3094;20140105.0;5.2;2.7;0.8
3095;20140106.0;5.3;1.9;5.6
3096;20140107.0;10.1;3.0;1.3
3097;20140108.0;10.2;3.3;0.2
3098;20140109.0;9.3;4.1;1.2
3099;20140110.0;4.9;2.8;0.0
3100;20140111.0;2.0;2.0;0.8
3101;20140112.0;0.7;1.3;0.0
3102;20140113.0;1.7;1.0;0.3
3103;20140114.0;3.8;1.2;0.2
3104;20140115.0;4.3;2.7;2.3
3105;20140116.0;5.7;1.9;1.8
3106;20140117.0;6.5;2.3;0.0
3107;20140118.0;2.1;1.6;0.0
3108;20140119.0;3.4;1.6;0.0
3109;20140120.0;3.2;1.8;0.0
3110;20140121.0;3.2;1.1;0.4
3111;20140122.0;4.0;0.8;0.0
3112;20140123.0;3.8;1.7;6.3
3113;20140124.0;3.4;1.7;1.1
3114;20140125.0;1.2;1.8;5.2
3115;20140126.0;4.2;4.7;7.1
3116;20140127.0;3.6;3.2;0.9
3117;20140128.0;3.0;2.5;0.0
3118;20140129.0;1.7;2.7;0.0
3119;20140130.0;0.6;1.7;0.0
3120;20140131.0;0.9;1.5;0.0
3121;20140201.0;3.0;2.2;2.5
3122;20140202.0;4.1;1.5;0.0
3123;20140203.0;2.2;1.9;0.0
3124;20140204.0;3.4;2.1;0.0
3125;20140205.0;2.2;2.7;2.0
3126;20140206.0;8.0;4.2;0.4
3127;20140207.0;8.5;5.0;0.4
3128;20140208.0;6.1;4.1;6.9
3129;20140209.0;5.4;5.5;1.1
3130;20140210.0;2.6;2.1;1.2
3131;20140211.0;5.0;4.0;1.4
3132;20140212.0;4.7;3.3;3.1
3133;20140213.0;5.6;3.8;9.5
3134;20140214.0;6.1;4.1;0.3
3135;20140215.0;7.8;3.6;0.7
3136;20140216.0;6.3;4.4;2.6
3137;20140217.0;3.5;1.5;0.0
3138;20140218.0;3.6;1.1;1.0
3139;20140219.0;7.7;3.0;0.2
3140;20140220.0;8.1;2.6;0.6
3141;20140221.0;8.0;4.3;0.0
3142;20140222.0;5.1;3.0;0.1
3143;20140223.0;6.0;2.1;0.0
3144;20140224.0;6.1;2.5;0.0
3145;20140225.0;6.8;2.2;0.0
3146;20140226.0;8.0;1.3;5.0
3147;20140227.0;6.6;2.4;2.0
3148;20140228.0;6.4;2.3;0.5
3149;20140301.0;5.9;1.2;0.0
3150;20140302.0;3.5;1.6;0.0
3151;20140303.0;4.3;2.1;0.1
3152;20140304.0;4.6;1.1;0.0
3153;20140305.0;5.3;1.5;0.0
3154;20140306.0;3.2;1.3;0.0
3155;20140307.0;5.4;1.0;0.0
3156;20140308.0;6.6;1.5;0.0
3157;20140309.0;8.0;1.3;0.0
3158;20140310.0;8.6;1.5;0.0
3159;20140311.0;9.9;2.4;0.0
3160;20140312.0;9.8;2.1;0.0
3161;20140313.0;8.9;1.0;0.0
3162;20140314.0;8.8;1.3;0.0
3163;20140315.0;9.0;4.3;0.3
3164;20140316.0;11.1;4.5;0.0
3165;20140317.0;9.9;2.6;0.0
3166;20140318.0;9.5;2.7;2.8
3167;20140319.0;11.4;4.6;0.0
3168;20140320.0;13.0;2.3;0.0
3169;20140321.0;13.9;5.1;1.9
3170;20140322.0;8.7;2.7;6.3
3171;20140323.0;5.7;2.2;0.0
3172;20140324.0;4.5;1.5;0.1
3173;20140325.0;3.7;1.3;0.0
3174;20140326.0;5.7;1.8;0.0
3175;20140327.0;9.6;2.7;0.0
3176;20140328.0;11.2;2.9;0.0
3177;20140329.0;11.0;1.9;0.0
3178;20140330.0;11.7;1.0;0.0
3179;20140331.0;11.1;0.9;0.0
3180;20140401.0;13.3;1.1;0.0
3181;20140402.0;13.9;1.4;0.0
3182;20140403.0;14.7;1.2;0.0
3183;20140404.0;15.6;2.0;0.6
3184;20140405.0;13.5;1.6;1.1
3185;20140406.0;14.1;2.0;0.0
3186;20140407.0;15.5;1.8;0.2
3187;20140408.0;13.0;5.5;0.0
3188;20140409.0;9.8;3.1;0.0
3189;20140410.0;11.9;1.7;0.0
3190;20140411.0;13.2;1.7;0.0
3191;20140412.0;13.8;2.4;0.0
3192;20140413.0;12.1;2.4;0.0
3193;20140414.0;9.4;4.6;0.3
3194;20140415.0;6.6;2.5;0.0
3195;20140416.0;7.3;2.0;0.0
3196;20140417.0;8.6;1.8;1.5
3197;20140418.0;9.9;2.9;0.0
3198;20140419.0;10.3;3.4;0.0
3199;20140420.0;15.0;2.9;0.0
3200;20140421.0;13.0;1.9;0.6
3201;20140422.0;13.0;1.5;0.0
3202;20140423.0;14.6;1.5;0.0
3203;20140424.0;16.4;1.9;0.0
3204;20140425.0;18.0;2.1;0.9
3205;20140426.0;16.1;1.8;16.6
3206;20140427.0;12.7;2.0;1.2
3207;20140428.0;12.6;1.4;0.0
3208;20140429.0;13.8;1.4;19.4
3209;20140430.0;13.9;1.3;0.4
3210;20140501.0;13.6;1.6;4.8
3211;20140502.0;12.6;2.6;0.1
3212;20140503.0;8.3;2.8;0.0
3213;20140504.0;9.0;1.4;0.0
3214;20140505.0;11.9;1.4;0.0
3215;20140506.0;14.4;2.6;2.3
3216;20140507.0;14.2;3.5;0.1
3217;20140508.0;13.4;3.3;9.5
3218;20140509.0;14.7;4.3;3.5
3219;20140510.0;12.0;2.6;5.9
3220;20140511.0;11.2;4.3;5.2
3221;20140512.0;10.8;3.8;0.5
3222;20140513.0;11.4;2.6;0.6
3223;20140514.0;10.7;2.5;0.0
3224;20140515.0;10.1;2.6;0.0
3225;20140516.0;13.5;3.2;0.0
3226;20140517.0;13.4;2.2;0.0
3227;20140518.0;15.0;1.6;0.0
3228;20140519.0;17.5;1.6;0.0
3229;20140520.0;19.9;1.7;0.0
3230;20140521.0;20.7;2.0;0.0
3231;20140522.0;20.4;2.5;0.6
3232;20140523.0;15.9;1.8;4.3
3233;20140524.0;14.3;2.3;0.0
3234;20140525.0;16.5;2.0;4.3
3235;20140526.0;15.6;1.6;35.6
3236;20140527.0;15.8;2.1;1.7
3237;20140528.0;15.2;2.8;0.0
3238;20140529.0;13.1;1.7;1.1
3239;20140530.0;10.8;1.8;0.0
3240;20140531.0;13.8;1.5;0.0
3241;20140601.0;15.6;1.7;0.0
3242;20140602.0;16.2;1.8;0.0
3243;20140603.0;15.5;1.4;14.8
3244;20140604.0;15.5;1.9;2.6
3245;20140605.0;14.5;2.9;0.0
3246;20140606.0;17.6;1.3;0.0
3247;20140607.0;21.7;1.4;0.0
3248;20140608.0;24.6;1.7;0.0
3249;20140609.0;25.8;1.5;0.0
3250;20140610.0;24.9;2.1;0.0
3251;20140611.0;21.8;2.4;1.8
3252;20140612.0;20.4;2.5;0.0
3253;20140613.0;18.7;2.4;0.0
3254;20140614.0;15.6;2.5;0.0
3255;20140615.0;16.4;2.7;0.0
3256;20140616.0;16.9;2.7;0.0
3257;20140617.0;16.7;2.5;0.0
3258;20140618.0;18.4;2.1;0.0
3259;20140619.0;16.5;2.5;0.4
3260;20140620.0;16.0;2.9;0.0
3261;20140621.0;16.0;1.6;0.0
3262;20140622.0;16.2;2.0;0.0
3263;20140623.0;16.1;2.3;0.0
3264;20140624.0;17.0;1.8;0.3
3265;20140625.0;15.4;2.8;0.3
3266;20140626.0;14.8;1.5;0.0
3267;20140627.0;18.2;1.9;6.5
3268;20140628.0;17.8;1.8;14.1
3269;20140629.0;15.6;1.8;5.6
3270;20140630.0;16.1;2.2;0.1
3271;20140701.0;15.9;1.4;0.0
3272;20140702.0;17.8;1.9;0.0
3273;20140703.0;20.1;1.9;0.0
3274;20140704.0;22.5;1.8;0.0
3275;20140705.0;20.3;3.2;1.0
3276;20140706.0;23.3;2.6;3.3
3277;20140707.0;20.0;2.4;15.8
3278;20140708.0;16.2;2.8;21.2
3279;20140709.0;12.9;3.2;13.3
3280;20140710.0;16.4;1.4;5.4
3281;20140711.0;18.2;1.1;16.7
3282;20140712.0;19.2;1.1;9.1
3283;20140713.0;17.6;1.9;32.1
3284;20140714.0;20.6;2.6;0.0
3285;20140715.0;21.5;1.8;0.0
3286;20140716.0;21.0;1.1;0.0
3287;20140717.0;22.4;1.2;0.0
3288;20140718.0;24.4;1.7;0.0
3289;20140719.0;25.3;1.9;0.0
3290;20140720.0;23.2;1.8;9.0
3291;20140721.0;21.2;1.5;11.6
3292;20140722.0;23.8;3.1;0.0
3293;20140723.0;23.7;2.6;0.2
3294;20140724.0;21.1;2.5;2.1
3295;20140725.0;19.9;1.5;0.0
3296;20140726.0;21.2;1.6;0.0
3297;20140727.0;23.0;1.6;0.0
3298;20140728.0;21.5;1.5;15.5
3299;20140729.0;20.5;1.5;5.2
3300;20140730.0;20.3;1.7;0.6
3301;20140731.0;20.2;1.1;0.0
3302;20140801.0;20.7;1.5;0.0
3303;20140802.0;20.5;1.5;0.0
3304;20140803.0;21.4;1.8;0.7
3305;20140804.0;19.4;1.6;10.3
3306;20140805.0;18.5;1.4;0.0
3307;20140806.0;19.2;1.5;0.3
3308;20140807.0;19.4;1.3;0.0
3309;20140808.0;20.7;1.6;0.0
3310;20140809.0;21.1;3.2;2.2
3311;20140810.0;19.7;1.9;8.8
3312;20140811.0;18.3;3.0;0.0
3313;20140812.0;18.1;3.0;0.0
3314;20140813.0;16.0;1.7;12.2
3315;20140814.0;16.0;2.5;10.3
3316;20140815.0;14.1;1.6;9.4
3317;20140816.0;15.7;2.5;1.6
3318;20140817.0;16.9;3.5;0.0
3319;20140818.0;15.2;3.2;13.7
3320;20140819.0;14.3;2.5;0.0
3321;20140820.0;13.5;1.7;0.0
3322;20140821.0;13.5;1.6;0.0
3323;20140822.0;14.0;2.0;0.0
3324;20140823.0;14.4;2.2;0.3
3325;20140824.0;12.7;2.0;5.4
3326;20140825.0;13.2;1.8;17.4
3327;20140826.0;14.4;2.1;27.9
3328;20140827.0;15.2;1.5;0.0
3329;20140828.0;16.5;1.4;0.0
3330;20140829.0;19.3;1.8;0.0
3331;20140830.0;17.9;1.8;12.6
3332;20140831.0;15.8;1.8;0.1
3333;20140901.0;14.4;1.2;0.0
3334;20140902.0;15.7;1.6;0.0
3335;20140903.0;15.4;2.4;0.0
3336;20140904.0;17.5;1.8;0.0
3337;20140905.0;18.6;0.9;0.0
3338;20140906.0;19.0;1.0;0.3
3339;20140907.0;19.6;1.3;0.0
3340;20140908.0;18.6;1.7;0.0
3341;20140909.0;16.3;2.0;0.0
3342;20140910.0;13.7;1.9;0.0
3343;20140911.0;13.1;1.8;4.7
3344;20140912.0;14.6;3.0;0.9
3345;20140913.0;16.8;2.6;0.0
3346;20140914.0;17.0;2.1;0.0
3347;20140915.0;17.0;1.2;0.0
3348;20140916.0;17.4;1.5;0.0
3349;20140917.0;17.0;1.4;1.0
3350;20140918.0;18.3;1.4;0.4
3351;20140919.0;18.8;1.4;0.0
3352;20140920.0;17.3;1.3;5.8
3353;20140921.0;15.6;1.8;2.0
3354;20140922.0;11.1;2.8;2.0
3355;20140923.0;9.5;1.2;0.0
3356;20140924.0;10.4;1.5;0.0
3357;20140925.0;13.6;2.2;0.0
3358;20140926.0;15.1;1.8;0.2
3359;20140927.0;15.7;1.1;0.0
3360;20140928.0;14.7;1.1;0.0
3361;20140929.0;16.8;1.2;0.0
3362;20140930.0;17.6;1.1;0.6
3363;20141001.0;15.1;0.7;0.0
3364;20141002.0;14.7;0.9;0.0
3365;20141003.0;14.1;1.1;0.0
3366;20141004.0;13.2;1.8;0.0
3367;20141005.0;10.6;1.2;0.0
3368;20141006.0;11.9;2.1;2.3
3369;20141007.0;13.6;3.3;4.4
3370;20141008.0;13.9;2.0;8.6
3371;20141009.0;16.5;2.3;5.1
3372;20141010.0;15.3;1.2;9.8
3373;20141011.0;15.1;1.3;0.0
3374;20141012.0;12.9;1.4;1.9
3375;20141013.0;14.6;1.7;1.1
3376;20141014.0;13.9;1.1;0.0
3377;20141015.0;13.8;1.1;2.0
3378;20141016.0;15.3;2.3;3.7
3379;20141017.0;14.4;1.7;0.1
3380;20141018.0;13.2;1.2;0.0
3381;20141019.0;15.5;1.7;0.0
3382;20141020.0;15.6;2.2;0.0
3383;20141021.0;11.2;3.7;9.4
3384;20141022.0;8.8;4.9;0.4
3385;20141023.0;9.7;2.3;0.0
3386;20141024.0;7.7;1.1;0.1
3387;20141025.0;10.6;1.1;0.0
3388;20141026.0;12.5;1.2;0.0
3389;20141027.0;8.6;2.1;0.0
3390;20141028.0;7.4;1.9;0.0
3391;20141029.0;8.4;1.1;2.6
3392;20141030.0;10.5;1.0;0.0
3393;20141031.0;10.9;1.0;0.0
3394;20141101.0;9.0;0.9;0.0
3395;20141102.0;10.2;1.3;0.3
3396;20141103.0;13.6;3.1;3.0
3397;20141104.0;12.6;2.1;3.3
3398;20141105.0;9.5;2.1;0.8
3399;20141106.0;7.1;1.7;0.0
3400;20141107.0;5.6;2.1;0.2
3401;20141108.0;7.7;1.6;0.0
3402;20141109.0;6.3;1.3;0.0
3403;20141110.0;7.7;1.2;0.0
3404;20141111.0;6.7;1.4;0.0
3405;20141112.0;8.4;1.1;1.1
3406;20141113.0;9.9;1.0;0.0
3407;20141114.0;9.8;1.8;0.0
3408;20141115.0;9.4;1.3;19.0
3409;20141116.0;8.9;2.4;5.8
3410;20141117.0;8.6;1.8;0.4
3411;20141118.0;8.4;1.6;8.2
3412;20141119.0;7.7;1.1;0.0
3413;20141120.0;6.5;1.5;0.0
3414;20141121.0;3.6;1.2;0.0
3415;20141122.0;4.1;1.5;0.0
3416;20141123.0;5.2;1.4;0.0
3417;20141124.0;5.5;1.0;0.0
3418;20141125.0;2.6;1.8;0.0
3419;20141126.0;3.9;2.0;0.4
3420;20141127.0;5.0;2.0;0.0
3421;20141128.0;3.9;2.4;0.0
3422;20141129.0;3.9;2.3;0.0
3423;20141130.0;3.5;2.2;0.0
3424;20141201.0;3.0;3.1;0.0
3425;20141202.0;1.1;2.6;0.3
3426;20141203.0;0.9;2.5;0.0
3427;20141204.0;1.9;1.6;0.0
3428;20141205.0;3.4;1.0;0.0
3429;20141206.0;4.1;1.1;0.0
3430;20141207.0;3.3;2.3;3.0
3431;20141208.0;2.5;2.3;0.0
3432;20141209.0;1.7;1.5;0.0
3433;20141210.0;2.5;3.9;1.8
3434;20141211.0;5.3;4.8;6.6
3435;20141212.0;8.8;7.0;5.1
3436;20141213.0;5.1;2.0;11.3
3437;20141214.0;3.6;1.4;1.2
3438;20141215.0;5.3;2.5;2.0
3439;20141216.0;5.3;2.0;1.0
3440;20141217.0;3.8;3.6;3.5
3441;20141218.0;10.1;4.6;0.7
3442;20141219.0;10.2;5.8;7.4
3443;20141220.0;5.3;4.5;0.7
3444;20141221.0;5.7;4.3;0.0
3445;20141222.0;7.7;6.1;0.0
3446;20141223.0;8.3;5.6;0.0
3447;20141224.0;7.3;5.5;2.4
3448;20141225.0;4.9;3.6;0.0
3449;20141226.0;2.1;2.1;0.0
3450;20141227.0;-0.2;3.4;6.7
3451;20141228.0;-4.1;3.4;0.0
3452;20141229.0;-2.3;2.4;1.4
3453;20141230.0;0.5;2.0;0.6
3454;20141231.0;1.6;1.9;0.0
3455;20150101.0;2.4;1.9;0.6
3456;20150102.0;2.2;4.6;4.5
3457;20150103.0;1.4;2.4;9.8
3458;20150104.0;2.9;3.4;0.0
3459;20150105.0;0.7;1.8;0.0
3460;20150106.0;-2.5;1.3;0.1
3461;20150107.0;1.9;2.8;0.6
3462;20150108.0;5.8;4.5;6.8
3463;20150109.0;8.6;5.6;5.6
3464;20150110.0;12.7;7.5;4.2
3465;20150111.0;5.2;5.6;0.8
3466;20150112.0;6.3;5.9;0.2
3467;20150113.0;9.1;5.1;3.2
3468;20150114.0;5.6;4.6;3.0
3469;20150115.0;8.1;4.4;0.8
3470;20150116.0;6.1;2.3;5.8
3471;20150117.0;3.7;1.6;0.0
3472;20150118.0;0.1;1.8;0.0
3473;20150119.0;-0.7;1.3;0.3
3474;20150120.0;-0.4;0.9;0.3
3475;20150121.0;-0.5;1.6;0.0
3476;20150122.0;0.9;2.9;0.0
3477;20150123.0;0.8;2.6;0.0
3478;20150124.0;-1.3;1.7;2.2
3479;20150125.0;0.3;1.7;1.7
3480;20150126.0;1.5;3.2;3.9
3481;20150127.0;3.4;3.4;0.0
3482;20150128.0;3.4;4.5;5.5
3483;20150129.0;2.3;4.3;6.5
3484;20150130.0;1.7;3.3;0.2
3485;20150131.0;1.6;3.1;6.2
3486;20150201.0;1.0;1.8;1.6
3487;20150202.0;1.4;3.2;0.1
3488;20150203.0;-0.1;1.7;0.0
3489;20150204.0;-1.6;1.6;0.0
3490;20150205.0;-1.5;3.7;0.0
3491;20150206.0;-1.0;4.6;0.0
3492;20150207.0;-1.9;1.8;0.0
3493;20150208.0;2.8;3.4;0.1
3494;20150209.0;3.2;3.4;0.1
3495;20150210.0;4.4;1.8;0.0
3496;20150211.0;2.9;2.2;0.0
3497;20150212.0;1.2;2.2;0.0
3498;20150213.0;1.1;2.6;0.0
3499;20150214.0;1.0;2.3;0.0
3500;20150215.0;0.5;1.5;0.0
3501;20150216.0;1.8;1.2;0.0
3502;20150217.0;2.4;1.4;0.0
3503;20150218.0;3.0;1.6;0.0
3504;20150219.0;1.1;2.6;0.0
3505;20150220.0;6.5;3.2;1.0
3506;20150221.0;5.6;3.2;2.5
3507;20150222.0;2.7;1.4;0.1
3508;20150223.0;1.9;2.5;7.2
3509;20150224.0;4.7;3.6;0.0
3510;20150225.0;4.2;2.0;0.0
3511;20150226.0;5.5;1.9;0.4
3512;20150227.0;4.4;1.8;5.5
3513;20150228.0;3.3;2.3;1.8
3514;20150301.0;6.3;4.0;1.3
3515;20150302.0;6.7;5.4;0.8
3516;20150303.0;5.5;4.8;0.6
3517;20150304.0;4.2;3.5;1.0
3518;20150305.0;4.4;2.2;0.0
3519;20150306.0;4.2;1.5;0.0
3520;20150307.0;3.8;1.1;0.0
3521;20150308.0;5.9;1.2;0.0
3522;20150309.0;7.3;1.4;0.0
3523;20150310.0;5.2;0.8;0.8
3524;20150311.0;4.4;1.8;0.0
3525;20150312.0;4.4;1.8;0.0
3526;20150313.0;3.7;2.8;0.0
3527;20150314.0;4.5;2.8;1.6
3528;20150315.0;4.5;2.6;1.0
3529;20150316.0;6.5;2.0;0.0
3530;20150317.0;8.9;1.7;0.0
3531;20150318.0;10.2;1.3;0.0
3532;20150319.0;9.8;2.0;0.0
3533;20150320.0;7.6;1.6;0.0
3534;20150321.0;4.1;1.2;0.0
3535;20150322.0;4.4;3.3;0.0
3536;20150323.0;3.6;1.5;0.0
3537;20150324.0;5.7;1.2;0.0
3538;20150325.0;9.2;1.6;0.0
3539;20150326.0;7.5;2.9;1.1
3540;20150327.0;7.6;3.8;0.0
3541;20150328.0;8.8;3.1;0.1
3542;20150329.0;10.6;6.1;9.9
3543;20150330.0;8.4;5.4;1.0
3544;20150331.0;9.5;7.8;5.9
3545;20150401.0;5.5;5.6;3.8
3546;20150402.0;6.0;5.3;1.8
3547;20150403.0;6.5;2.0;0.2
3548;20150404.0;5.6;2.1;3.9
3549;20150405.0;5.3;2.5;0.0
3550;20150406.0;4.5;1.9;0.0
3551;20150407.0;5.9;1.3;0.0
3552;20150408.0;7.7;1.4;0.0
3553;20150409.0;11.1;1.5;0.0
3554;20150410.0;13.4;1.6;0.0
3555;20150411.0;12.6;3.9;0.2
3556;20150412.0;12.6;2.5;0.0
3557;20150413.0;12.2;3.5;0.0
3558;20150414.0;13.2;2.8;0.0
3559;20150415.0;16.9;2.2;0.0
3560;20150416.0;15.5;1.9;0.0
3561;20150417.0;10.0;3.4;0.0
3562;20150418.0;7.9;2.3;0.0
3563;20150419.0;9.3;2.0;0.0
3564;20150420.0;11.9;2.2;0.0
3565;20150421.0;14.4;1.6;0.0
3566;20150422.0;9.9;2.6;0.0
3567;20150423.0;10.6;1.4;0.0
3568;20150424.0;12.8;1.8;0.0
3569;20150425.0;12.4;2.4;0.0
3570;20150426.0;15.4;2.3;3.2
3571;20150427.0;11.2;2.8;3.5
3572;20150428.0;9.6;3.1;0.0
3573;20150429.0;9.1;1.5;0.0
3574;20150430.0;10.2;2.8;3.8
3575;20150501.0;8.7;1.3;0.0
3576;20150502.0;10.8;1.4;0.2
3577;20150503.0;13.6;2.0;2.9
3578;20150504.0;17.8;2.4;0.3
3579;20150505.0;19.7;4.1;0.0
3580;20150506.0;14.3;3.7;0.0
3581;20150507.0;12.7;2.8;0.0
3582;20150508.0;15.2;1.6;0.2
3583;20150509.0;16.0;3.4;1.3
3584;20150510.0;14.3;1.9;0.0
3585;20150511.0;17.0;1.9;0.0
3586;20150512.0;19.5;2.8;0.7
3587;20150513.0;14.4;1.5;0.8
3588;20150514.0;14.5;1.9;0.3
3589;20150515.0;16.2;2.5;0.0
3590;20150516.0;13.9;2.5;0.0
3591;20150517.0;14.4;1.7;0.0
3592;20150518.0;15.7;2.6;0.0
3593;20150519.0;14.6;3.7;0.2
3594;20150520.0;10.8;1.7;2.3
3595;20150521.0;10.8;1.6;0.0
3596;20150522.0;13.8;1.4;0.0
3597;20150523.0;16.7;2.0;0.0
3598;20150524.0;16.5;1.6;0.0
3599;20150525.0;15.6;1.7;1.4
3600;20150526.0;11.8;2.2;0.0
3601;20150527.0;10.0;1.2;0.0
3602;20150528.0;14.5;2.8;0.0
3603;20150529.0;14.5;2.2;2.9
3604;20150530.0;13.0;3.1;0.0
3605;20150531.0;15.2;2.7;1.7
3606;20150601.0;13.6;2.0;6.6
3607;20150602.0;17.6;3.2;0.0
3608;20150603.0;19.9;3.5;0.0
3609;20150604.0;19.0;2.0;0.0
3610;20150605.0;23.7;1.8;1.3
3611;20150606.0;22.6;2.4;0.2
3612;20150607.0;20.0;3.2;0.0
3613;20150608.0;16.0;3.9;0.0
3614;20150609.0;15.0;3.7;0.0
3615;20150610.0;16.6;2.4;0.0
3616;20150611.0;19.7;2.5;0.0
3617;20150612.0;21.8;1.6;7.0
3618;20150613.0;20.7;2.5;0.0
3619;20150614.0;20.7;1.8;0.0
3620;20150615.0;17.7;3.2;0.0
3621;20150616.0;15.5;3.0;0.0
3622;20150617.0;16.0;1.8;6.8
3623;20150618.0;17.0;3.0;3.4
3624;20150619.0;13.1;2.6;1.8
3625;20150620.0;13.5;1.9;0.5
3626;20150621.0;14.6;1.6;0.8
3627;20150622.0;13.3;2.4;17.1
3628;20150623.0;12.7;3.5;0.4
3629;20150624.0;14.6;1.7;0.0
3630;20150625.0;17.6;1.3;0.0
3631;20150626.0;20.6;1.6;6.4
3632;20150627.0;19.3;2.3;6.9
3633;20150628.0;18.4;1.2;0.0
3634;20150629.0;22.0;1.8;0.0
3635;20150630.0;22.5;1.8;0.0
3636;20150701.0;25.0;1.8;0.0
3637;20150702.0;27.5;2.2;0.0
3638;20150703.0;28.1;1.2;0.0
3639;20150704.0;29.5;1.8;0.0
3640;20150705.0;29.7;2.3;0.1
3641;20150706.0;22.9;2.6;0.0
3642;20150707.0;24.6;2.0;1.5
3643;20150708.0;19.5;5.3;0.7
3644;20150709.0;16.7;3.8;0.0
3645;20150710.0;16.8;1.4;0.0
3646;20150711.0;21.6;1.7;0.0
3647;20150712.0;20.0;2.0;1.3
3648;20150713.0;18.5;2.4;0.7
3649;20150714.0;21.3;3.4;0.0
3650;20150715.0;22.9;1.5;0.0
3651;20150716.0;25.2;1.4;0.0
3652;20150717.0;26.9;2.5;2.0
3653;20150718.0;24.4;2.6;0.0
3654;20150719.0;22.3;2.7;0.8
3655;20150720.0;22.3;1.9;1.3
3656;20150721.0;25.5;2.2;0.0
3657;20150722.0;26.1;2.2;0.0
3658;20150723.0;22.5;2.3;0.0
3659;20150724.0;23.8;1.9;8.1
3660;20150725.0;18.4;5.7;0.1
3661;20150726.0;16.3;2.0;0.9
3662;20150727.0;18.2;4.3;1.2
3663;20150728.0;18.4;4.5;0.0
3664;20150729.0;16.8;3.7;0.1
3665;20150730.0;15.3;2.0;0.1
3666;20150731.0;16.2;1.9;0.0
3667;20150801.0;19.8;1.8;0.0
3668;20150802.0;21.8;1.3;0.0
3669;20150803.0;24.1;1.8;0.0
3670;20150804.0;20.1;2.0;5.1
3671;20150805.0;20.0;1.3;0.0
3672;20150806.0;25.3;1.4;0.0
3673;20150807.0;28.3;1.5;0.0
3674;20150808.0;26.1;3.1;0.0
3675;20150809.0;23.9;3.0;3.3
3676;20150810.0;24.6;2.2;0.0
3677;20150811.0;23.7;2.4;0.0
